"text","categoria"
"What the fuck is modern history victims and victims were all killed by American lunatics w/ guns.",0
"Stop saying gunman stop saying suspect call him what the fuck he is A TERRORIST",0
"I don't know how many times the US has pissed in ISIS' cheerios but someone's has to go apologize. Getting out of hand.",0
"Nice to wake up to spreading more peace...as long as we don't ban these fuckers",0
"American response to tragedies: Shock opine about anger wait for next tragedy",0
"Ten firearms some automatic How did he get them in Every patron at should sue for reckless endangerment.",0
"We don't yet know anything yet about what happened in We will protect our values and our people. Fucking pissed.",0
"Eyewitness report heroism of police running towards danger and blocking people from bullets with their bodies.",0
" and wtf is this Thank you crap And may God bless America. Thank you. Get the fuck out Don thank you.",0
"Never mind about North Korea Russia or ISIS How about you wake the fuck up on your gun control. How many more deaths will it take",0
"Y'all making Racial based go to hell with your theories it was a fucking retarded white shooting whites.",0
"When the crazy fucks have this kind of access to weapons it's time for a change.",0
" This is extremely terrible! You need to control gun selling ! No one deserves to be killed because of fucked up people !",0
"Fuck the fuck the . THey have blood on their hands with this shooting.",0
"America seems to get more dangerous by the day. Be careful everyone when going to events",0
"I feel physically sick from what happened in praying for the victims so tired of these sick fucks taking lives ...",0
" is horrific and despicable and another reminder of how fucked America is with guns.",0
"God dammit. Vegas news was still breaking when I went to bed but this is worse than I possibly imagined",0
" do you still think people from another countries are dangerous for the US security",0
"States going after Big companies as dangers to public health. But gun companies are specifically protected.",0
"Stop fucking praying and do something about these guns.",0
"Hey please get your fucking laws under control and stop protecting murderous weapons",0
"My heartbreak can't help but seethe into anger. We are so past enough.",0
"Gutless fuck shot himself after killing innocents ....what ever possessed this scum bag to do this",0
"Someone slamming a door or popping off fireworks will trigger that experience makes me sick to my fucking stomach.",0
"What the actual fuck does a white person have to do to be called a terrorist",0
"do people rly have nothing better else to do with their lives wtf is the point of just killing people for the fuck of it",0
"This country is so fucked up",0
"This is crazy as fuck!!!! Thoughts go out to everyone in this situation dead or alive",0
" Though we feel such great anger at the murder of our fellow citizens it is our love that defines us today. on",0
"So does really expect us to believe he actually gives a fuck!",0
"Take the fucking guns from people.",0
"And though we feel such great anger at the senseless murder of our fellow citizens it is our love that defines us",0
" says is an act of evil it's a fucking terrorist attack.",0
"So depressing. I hope tangerine nightmare pulls his fat fingers out banning guns once and 4 all",0
"Hey wouldn't this be be the perfect moment to fucking think about your",0
"thank God he didn't fuck this one up! even though it does'nt appeal to me it was what most Americans want tohear!",0
" Hold up did the guy who shot up Las Vegas kill himself. If so thats fucking pathetic and stupid why kill people too wtf",0
"Just can't get my head around the ...it's seriously one fucked up world we live in and it's going to keep happening",0
"i feel embarrassed of our humanity what the fuck happened to us how did we become so heartless",0
"Domestic terrorism shouldn't be getting fucking worse! What the fuck government what the fuck are you doing!!!!",0
"People using the tragedy in just to complain about Trump need to chill the fuck out",0
"We pray for you and hope god gives you something What a fucking pussy not saying the word",0
"hey look the author of the biggest massacre in the history of the is an american from .... go figure right fucking idiots.",0
"He s standing here giving a fucking sermon!!!!! STFU!!! A waste of words a waste of a fucking President!",0
"We will not be broken by violence but our hearts are filled with anger at such senseless violence:",0
"Once again this shit fucked up world breaks our heart",0
"Getting a theology lesson from a serial adulterer who is clearly not going to do anything about gun proliferation is seriously fucked up.",0
"President Trump: we feel such great anger...it is our love that defines us",0
"You stupid fuck this was a domestic terrorist incident. Stand up and tell the people that s what happened you pussy!",0
" Purveyor of hate the Sociopath in the White House feigns shock when he supports most dangerous terror org-the NRA",0
"This old white guy was clearly a fucking terrorist. End of debate.",0
"Might take a break from hide in a hole for a while. Whenever one of these incidents happen everyone with a social media becomes a fucking expert and the noise is deafening. Hopefully i'll think of more fuckery soon to distract from the bullshit.",0
"Just because he s white doesn t mean it s not terrorism. Call it what it fucking is.",0
"I wonder how 45 is going to fuck up this address. Good odds he'll say something to divide us even further.",0
"Savage wasn t fuckin wit the country folks",0
"TL is filled with so much anger today from the . Can't we just flood it with happiness We have enough anger in the world.",0
